,Unnamed: 0,sentence_id,sentences,article_id,Unnamed: 4,label,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,sentiment_polarity,sentiment_subjectivity,Unnamed: 0,0,GPE,CARDINAL,ORG,NORP,PERSON,DATE,TIME,LOC,ORDINAL,EVENT,WORK_OF_ART,FAC,LAW,PRODUCT,MONEY,QUANTITY,PERCENT,LANGUAGE
90,90,50,"Lax border security, too, does not appear to be a factor since Garcia Zarate was caught by border patrol agents each time he entered the country under the Obama administration.
",111111113,51,non-propaganda,16.8,11.33,9.34,8,15.0,41.03,22.67,17.0,0.0,16th and 17th grade,0.0,0.0,0,,1.0,,,,2.0,,,,,,,,,,,,,
91,91,52,"In contrast, Steinle's family has expressed nuanced views on immigration and ""sanctuary"" policies.
",111111113,53,non-propaganda,16.6,18.43,12.78,7,11.9,32.9,26.74,8.5,0.0,11th and 12th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
92,92,53,"They have both condemned Trump for ""sensationalizing"" Steinle's death to advance anti-immigration policies, and expressed frustration with San Francisco officials, who they believe went too far in refusing to cooperate with federal immigration authorities.
",111111113,54,non-propaganda,26.6,20.32,12.29,15,21.3,3.13,31.25,27.0,0.0,26th and 27th grade,0.1,1.0,0,,2.0,,1.0,,,,,,,,,,,,,,,
93,93,0,"Kavanaugh Nomination Is Exploding in Trump’s Face
",111111122,1,propaganda,11.7,16.54,10.75,3,9.6,38.99,19.94,4.5,0.0,11th and 12th grade,0.0,0.0,0,,,,1.0,,,,,,,,,,,,,,,
94,94,2,"The president is doubling down on an increasingly risky candidate.
",111111122,3,non-propaganda,10.9,14.3,10.45,4,9.6,44.41,20.0,7.0,0.0,10th and 11th grade,-0.1555555555555556,0.2888888888888889,0,,1.0,,,,,,,,,,,,,,,,,
95,95,3,"Justice Anthony Kennedy gave President Donald Trump the biggest political gift possible when he announced his resignation in the spring.
",111111122,4,propaganda,16.4,16.65,10.94,8,13.5,34.26,24.0,15.0,0.0,16th and 17th grade,0.0,0.55,0,,1.0,,,,2.0,1.0,,,,,,,,,,,,
96,96,4,"Even though not everything that’s gone wrong is Trump’s fault, he has managed to make a complete hash of Brett Kavanaugh’s nomination to fill the empty seat on the court.
",111111122,5,propaganda,15.8,10.4,7.23,4,11.5,66.41,17.33,18.0,0.0,17th and 18th grade,-0.16666666666666666,0.6,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
97,97,5,"It’s a good example of how badly Trump does his job more than a year and a half into his administration. 
",111111122,6,propaganda,8.1,5.92,6.18,2,9.1,67.08,12.21,12.5,0.0,8th and 9th grade,0.08333333333333337,0.4833333333333333,0,,1.0,,,,1.0,1.0,,,,,,,,,,,,
98,98,7,"To begin with, Trump has outsourced his judicial nominations to outside, party-aligned groups, the Heritage Foundation and the Federalist Society.
",111111122,8,non-propaganda,18.7,18.39,10.16,7,13.5,34.26,22.0,15.0,0.0,18th and 19th grade,0.0,0.05,0,,1.0,,3.0,,,,,,,,,,,,,,,
99,99,8,"That included an unusually central role for the Federalist Society’s Leonard Leo.
",111111122,9,non-propaganda,12.5,15.65,10.81,5,11.5,33.92,21.47,9.0,0.0,11th and 12th grade,0.0,0.25,0,,1.0,,1.0,,,,,,,,,,,,,,,
100,100,10,"That wasn’t entirely a Trump mistake.
",111111122,11,non-propaganda,7.5,10.08,9.2,2,6.8,56.93,15.73,3.0,0.0,9th and 10th grade,0.0,0.625,0,,1.0,,,1.0,,,,,,,,,,,,,,
101,101,11,"His decision during the campaign to release a list of potential justices drafted by Leo reflected the reality-TV star’s weakness as a presidential candidate.
",111111122,12,propaganda,17.1,15.15,11.41,10,15.0,30.2,26.27,18.0,0.0,14th and 15th grade,0.0,1.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
102,102,12,"The party was worried that Trump might turn out not to be a conservative; to reassure them, he publicly committed to their top goal.
",111111122,13,non-propaganda,12.1,8.88,8.12,5,10.3,64.04,17.93,15.0,0.0,8th and 9th grade,0.25,0.2833333333333333,0,,1.0,,1.0,,,,,,,,,,,,,,,
103,103,13,"In some ways, that’s successful coalition-building, and what he’s done in office is just keeping his promises on judges.
",111111122,14,non-propaganda,13.6,12.94,7.9,4,8.3,69.11,16.02,11.5,0.0,7th and 8th grade,0.75,0.95,0,,1.0,,,,,,,,,,,,,,,,,
104,104,15,"Still, it’s one thing to form an alliance with conservatives; it’s another to turn the whole process over to them.
",111111122,16,non-propaganda,11.2,9.69,6.21,2,7.6,76.56,12.0,12.0,0.0,11th and 12th grade,0.2,0.4,0,,1.0,1.0,,,,,,,,,,,,,,,,
105,105,16,"We don’t know to what extent Kavanaugh was Trump’s choice and to what extent he was manipulated into choosing him.
",111111122,17,non-propaganda,11.2,10.27,7.79,4,9.9,59.64,16.0,11.0,0.0,9th and 10th grade,0.0,0.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
106,106,17,"We have plenty of evidence that Trump is easily manipulated by those around him, and that Kavanaugh is a good fit for Trump’s biases: The judge has Ivy League credentials and he passes Trump’s cut-of-his-jib test by looking the part.
",111111122,18,propaganda,21.6,10.69,8.78,8,16.5,47.8,24.0,25.0,0.0,10th and 11th grade,0.5111111111111111,0.6111111111111112,0,,1.0,,3.0,,1.0,,,,,,,,,,,,,
107,107,18,"1
",111111122,19,non-propaganda,-11.6,-33.81,0.05,0,-3.5,121.22,0.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,,1.0,,,,,,,,,,,,,,,,
108,108,20,"Either way, Kavanaugh was a poor choice from the point of view of good presidenting.
",111111122,21,non-propaganda,8.3,8.81,6.49,2,5.6,81.63,11.33,7.5,0.0,5th and 6th grade,0.14999999999999994,0.6000000000000001,0,,1.0,,,,1.0,,,,,,,,,,,,,
109,109,21,"The judge was certain to be a highly controversial selection from the start.
",111111122,22,non-propaganda,8.6,10.37,7.93,3,7.2,66.74,14.43,7.5,0.0,7th and 8th grade,0.3821428571428572,0.7607142857142857,0,,1.0,,,,,,,,,,,,,,,,,
110,110,22,"After all, he had been a highly controversial selection for his current circuit court seat, eventually getting confirmed with only four Democratic votes after a long delay.
",111111122,23,non-propaganda,17.7,13.93,10.24,9,15.0,35.61,24.13,17.5,0.0,17th and 18th grade,0.18,0.75,0,,1.0,1.0,,1.0,,,,,,,,,,,,,,
111,111,23,"Kavanaugh is a longtime Republican operative, a hard-liner during both the Vince Foster and Monica Lewinsky investigations.
",111111122,24,non-propaganda,17.0,18.27,12.84,9,17.0,3.46,27.98,13.5,0.0,16th and 17th grade,0.0,0.0,0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,
112,112,24,"Nominating him, rather than a conservative with similar views but a different background, was bound to stir up trouble.
",111111122,25,non-propaganda,13.4,12.94,7.07,3,10.7,52.19,13.92,13.5,0.0,13th and 14th grade,-0.06666666666666668,0.4,0,,1.0,,,,,,,,,,,,,,,,,
113,113,25,"It was also true, as Senate Majority Leader Mitch McConnell reportedly warned, that normal disclosure of Kavanaugh’s record, especially his service during the George W. Bush administration, was going to delay confirmation even more.
",111111122,26,non-propaganda,14.8,15.54,9.59,11,13.5,28.84,19.74,12.0,0.0,13th and 14th grade,0.25,0.7,0,,1.0,,1.0,,3.0,,,,,,,,,,,,,
114,114,26,"Senate Republicans dealt with that problem by deciding to not bother with any Kavanaugh documents that couldn’t be produced rapidly, which further riled up the Democrats and gave that party some good talking points.
",111111122,27,non-propaganda,20.9,14.17,9.5,9,15.4,45.43,24.19,20.0,0.0,14th and 15th grade,0.35,0.55,0,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,
115,115,27,"2
",111111122,28,non-propaganda,-11.6,-33.81,0.05,0,-3.5,121.22,0.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,,1.0,,,,,,,,,,,,,,,,
116,116,30,"Sometimes it’s worth taking risks.
",111111122,31,non-propaganda,10.3,13.08,0.25,0,2.9,83.32,2.0,1.5,0.0,1st and 2nd grade,0.3,0.1,0,,1.0,,,,,,,,,,,,,,,,,
117,117,31,"Presidents who shy away from anything that’s not a sure thing can fail to exploit opportunities.
",111111122,32,non-propaganda,10.7,11.77,7.39,3,8.4,63.7,13.9,9.0,0.0,8th and 9th grade,-0.4166666666666667,0.5629629629629629,0,,1.0,,,,,,,,,,,,,,,,,
118,118,32,"It’s just very hard to see any upside for Trump in choosing Kavanaugh instead of a safer, but still very conservative, other option.
",111111122,33,non-propaganda,12.8,10.28,7.52,4,9.9,65.05,16.16,12.5,0.0,12th and 13th grade,-0.1013888888888889,0.4597222222222222,0,,1.0,,,,1.0,,,,,,,,,,,,,
119,119,33,"3
",111111122,34,non-propaganda,-11.6,-33.81,0.05,0,-3.5,121.22,0.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,1.0,,,,,,,,,,,,,,,,
120,120,35,"When serious charges of sexual misconduct were raised against Kavanaugh, Trump decided to stick with him instead of moving on to another candidate.
",111111122,36,non-propaganda,15.9,14.28,8.9,6,13.4,39.67,19.63,17.5,0.0,13th and 14th grade,0.08333333333333334,0.75,0,,1.0,,,,1.0,,,,,,,,,,,,,
121,121,36,"It’s still not clear that Kavanaugh’s nomination is doomed, but it’s certainly in severe trouble.
",111111122,37,propaganda,12.4,13.85,7.54,3,9.1,56.25,14.0,10.5,0.0,13th and 14th grade,-0.011904761904761918,0.3849206349206349,0,,1.0,,,,1.0,,,,,,,,,,,,,
122,122,37,"Losing a high-profile fight is always going to hurt a president, which is why they should take care to avoid high-risk, low-reward conflicts.
",111111122,38,non-propaganda,14.7,11.78,7.52,4,11.1,56.59,16.16,13.5,0.0,11th and 12th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
123,123,38,"But there’s an art to minimizing damage.
",111111122,39,non-propaganda,5.6,8.24,6.24,1,6.0,64.37,8.51,3.5,0.0,5th and 6th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
124,124,39,"And Trump hasn’t learned it yet.
",111111122,40,propaganda,3.6,5.27,6.57,1,0.9,99.23,9.07,2.0,0.0,0th and 1st grade,0.0,0.0,0,,1.0,,,,1.0,,,,,,,,,,,,,
125,125,41,"For one thing, the president has made this an extremely high-profile episode by stringing out the process as the accusations against Kavanaugh gained credibility and even multiplied.
",111111122,42,propaganda,19.4,16.08,9.65,8,13.8,44.07,22.65,19.5,0.0,19th and 20th grade,-0.125,1.0,0,,1.0,1.0,,,1.0,,,,,,,,,,,,,
126,126,42,"Whether that matters in terms of public opinion for Trump is unclear, but it certainly isn’t good for any Republican senators caught up in the middle, along with any other candidates who have had to weigh in only to find the facts as they knew them constantly changing. 
",111111122,43,non-propaganda,24.5,10.17,8.98,9,19.6,39.68,26.7,29.0,0.0,19th and 20th grade,0.11275510204081632,0.4209183673469388,0,,1.0,,1.0,1.0,,,,,,,,,,,,,,
127,127,44,"It’s also the case that the more negative information comes out, the more it appears that the Trump and his White House staff failed to do their jobs in vetting and managing Kavanaugh.
",111111122,45,propaganda,16.9,9.88,8.14,6,12.6,63.36,20.47,19.5,0.0,19th and 20th grade,0.04,0.34,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
128,128,45,"If the nomination had been pulled right after Christine Blasey Ford made her initial assertions about Kavanaugh, the public might have concluded that it wasn’t Trump’s fault that a previously unaired accusation came to light.
",111111122,46,non-propaganda,21.9,14.81,9.88,10,16.9,35.95,25.43,22.5,0.0,16th and 17th grade,0.10380952380952382,0.2938095238095238,0,,1.0,,1.0,,2.0,,,,,,,,,,,,,
129,129,47,"Meanwhile, Trump’s behavior has been as erratic as ever.
",111111122,48,non-propaganda,8.7,11.22,9.35,3,8.0,53.88,16.93,5.5,0.0,8th and 9th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
130,130,48,"First he said that Brasey had to be heard; then he attacked her in terms that were a slur on all women who have been assaulted without immediately reporting it to the police, and he also blamed the Senate for not voting before she came forward.
",111111122,49,propaganda,22.1,8.43,7.98,6,18.9,41.71,23.62,26.0,0.0,7th and 8th grade,0.25,0.3333333333333333,0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,
131,131,49,"He sometimes praises Kavanaugh, but also let it be known that he thought the nominee had performed badly in his Fox News interview.
",111111122,50,non-propaganda,12.6,10.28,8.21,5,9.9,65.05,17.9,13.5,0.0,9th and 10th grade,-0.6999999999999998,0.6666666666666666,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
132,132,50,"The White House demanded a final up and down vote on Tuesday; by Wednesday, he was saying that the nomination would die if Kavanaugh didn’t do well before the Judiciary Committee on Thursday.
",111111122,51,non-propaganda,17.9,10.92,9.1,8,15.0,46.44,22.9,20.5,0.0,10th and 11th grade,-0.05185185185185186,0.4296296296296296,0,,1.0,,2.0,,1.0,3.0,,,,,,,,,,,,
133,133,51,"The sum of all this has been, as in many other episodes, that Trump and his White House are a gang that can’t shoot straight and that he’s eager to blame his allies and lash out at his enemies in ugly ways when things go wrong.
",111111122,52,propaganda,20.3,6.29,2.97,2,15.3,67.09,20.14,24.0,0.0,-1th and 0th grade,-0.10416666666666667,0.5291666666666667,0,,1.0,,2.0,,,,,,,,,,,,,,,
134,134,53,"A botched nomination matters because allies will be less likely to trust Trump, not just on Supreme Court choices, but on any initiative.
",111111122,54,non-propaganda,13.8,11.49,8.21,5,9.9,65.05,17.9,13.5,0.0,13th and 14th grade,-0.08333333333333333,0.5333333333333333,0,,1.0,,2.0,,,,,,,,,,,,,,,
135,135,54,"And, for that matter, they’ll be less likely to trust him when he asserts that there’s nothing remaining for Special Counsel Robert Mueller to reveal.
",111111122,55,non-propaganda,15.0,11.78,8.03,5,10.7,63.02,18.0,13.5,0.0,10th and 11th grade,0.0634920634920635,0.5460317460317461,0,,1.0,,,,1.0,,,,,,,,,,,,,
136,136,55,"Trump’s professional reputation is already terrible, but everything counts.
",111111122,56,non-propaganda,18.7,23.46,7.59,2,13.9,11.58,12.49,7.5,0.0,7th and 8th grade,-0.45,0.55,0,,1.0,,1.0,,,,,,,,,,,,,,,
137,137,56,"As the political scientist Richard Neustadt said, political elites are constantly evaluating and re-evaluating the president.
",111111122,57,propaganda,19.3,21.57,9.36,5,16.6,4.47,18.9,15.0,0.0,18th and 19th grade,0.0,0.17777777777777778,0,,1.0,,,,1.0,,,,,,,,,,,,,
138,138,57,"Trump is hurting himself right now, and will have hurt himself more if Kavanaugh is not confirmed.
",111111122,58,non-propaganda,10.1,10.03,7.27,3,6.4,79.6,13.86,7.5,0.0,6th and 7th grade,0.1952380952380952,0.6785714285714285,0,,1.0,,,,1.0,,,,,,,,,,,,,
139,139,59,"And yes, I call it the cut-of-his-jib test quite deliberately.
",111111122,60,propaganda,9.0,9.66,5.71,1,6.0,69.79,8.0,5.0,0.0,5th and 6th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
140,140,60,"It's no surprise that someone who hires based on what he thinks someone doing that job should look like, which seems to be based on hazy old-time Hollywood casting, would wind up with fewer women in his administration than any of his recent predecessors.
",111111122,61,propaganda,23.3,10.87,8.33,7,18.1,43.74,23.96,25.0,0.0,10th and 11th grade,0.0,0.25,0,,2.0,,,,,,,,,,,,,,,,,
141,141,62,"I've argued that too much disclosure is required, and that Democrats (and any wavering Republicans) had more than enough information to make up their mind.
",111111122,63,non-propaganda,15.9,12.48,8.67,6,11.9,54.56,19.6,16.5,0.0,11th and 12th grade,0.2333333333333333,0.4,0,,1.0,,,2.0,,,,,,,,,,,,,,
142,142,63,"I still think that's true.
",111111122,64,non-propaganda,2.7,2.64,0.25,0,-1.9,117.16,2.0,1.5,0.0,2nd and 3rd grade,0.35,0.65,0,,1.0,,,,,,,,,,,,,,,,,
143,143,64,"But it did leave Republicans vulnerable to claims about transparency which were likely to be popular -- most people, and the entire press corps, love transparency -- and vulnerable to bombshells in the documentary record which hadn't been initially disclosed.
",111111122,65,propaganda,25.0,15.85,9.26,9,19.3,24.45,24.67,28.0,0.0,24th and 25th grade,0.06666666666666668,0.5138888888888888,0,,1.0,,,1.0,,,,,,,,,,,,,,
144,144,65,"In the event, that's not what's causing the trouble, but still it's an example of Trump taking needless risks.
",111111122,66,non-propaganda,11.1,9.28,7.07,3,7.2,77.57,13.92,10.5,0.0,6th and 7th grade,-0.35,0.6,0,,1.0,,,,,,,,,,,,,,,,,
145,145,67,"Some have speculated that Kavanaugh would be especially likely to rule in Trump's favor if any cases stemming from the Robert Mueller investigation wind up at the high court.
",111111122,68,non-propaganda,16.9,12.31,8.34,6,13.4,50.5,19.88,17.5,0.0,12th and 13th grade,0.08,0.77,0,,1.0,,1.0,,2.0,,,,,,,,,,,,,
146,146,68,"Perhaps.
",111111122,69,non-propaganda,21.5,1.0,0.05,0,20.2,-47.99,0.4,-0.5,0.0,-1th and 0th grade,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,
147,147,69,"There are plenty of other partisan, conservative judges, and plenty of conservative judges who lean towards an expansive view of presidential powers.
",111111122,70,propaganda,17.2,15.95,8.32,5,15.4,23.77,17.89,16.0,0.0,15th and 16th grade,-0.125,0.375,0,,1.0,,,,,,,,,,,,,,,,,
148,148,70,"And if Kavanaugh is really an outlier on that issue, then he won't be in the majority on any future decision anyway.
",111111122,71,non-propaganda,10.1,7.25,9.03,6,11.9,49.15,19.71,15.0,0.0,11th and 12th grade,0.1,0.1625,0,,1.0,,,,1.0,,,,,,,,,,,,,
149,149,71,"So, no, I don't think there's any good reason to think Kavanaugh would be especially helpful to Trump compared to others he could have selected.
",111111122,72,non-propaganda,13.9,9.93,8.03,5,10.7,63.02,18.0,14.5,0.0,10th and 11th grade,0.35,0.8,0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
150,150,0,"Agencies scramble to prep Russia probe files for release after sweeping Trump order
",111111124,1,propaganda,11.2,13.96,10.35,5,7.2,66.74,20.58,5.5,0.0,7th and 8th grade,0.0,0.0,0,,1.0,,1.0,,,,,,,,,,,,,,,
151,151,2,"Intelligence agencies were scrambling Tuesday to comply with a sweeping order by President Trump to declassify key documents that could shed light on the origins of the Russia collusion probe that has hamstrung the administration for more than 18 months.
",111111124,3,propaganda,24.0,14.52,10.75,13,20.1,22.42,29.0,26.0,0.0,-1th and 0th grade,0.3,0.7333333333333334,0,,2.0,,,,1.0,2.0,,,,,,,,,,,,
152,152,4,"The documents Trump ordered declassified involve a renewed Foreign Intelligence Surveillance Act warrant against former campaign aide Carter Page and text messages from disgraced former FBI officials Peter Strzok and Lisa Page.
",111111124,5,propaganda,23.6,18.87,13.12,16,18.1,22.08,32.8,21.0,0.0,18th and 19th grade,-0.04166666666666666,0.04166666666666666,0,,1.0,,1.0,,3.0,,,,,,,,,,,,,
153,153,7,"The president on Monday afternoon ordered that the documents be released by the Office of the Director of National Intelligence (ODNI) and the Justice Department “[a]t the request of a number of committees of Congress, and for reasons of transparency,” according to a statement issued by White House Press Secretary Sarah Sanders.
",111111124,8,non-propaganda,29.9,14.06,11.68,18,24.8,10.24,34.65,37.0,0.0,24th and 25th grade,0.0,0.0,0,,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,
154,154,9,"It is not immediately clear how and when the documents will be released, but by Monday evening, intelligence agencies said they had already begun working to prepare the documents.
",111111124,10,non-propaganda,17.8,13.12,8.34,6,14.6,42.04,19.88,18.5,0.0,14th and 15th grade,0.10000000000000002,0.3833333333333333,0,,1.0,,,,,1.0,1.0,,,,,,,,,,,
155,155,11,"“When the President issues such an order, it triggers a declassification review process that is conducted by various agencies within the intelligence community, in conjunction with the White House Counsel, to seek to ensure the safety of America’s national security interests,” a Justice Department spokesperson said in a statement to Fox News.
",111111124,12,non-propaganda,31.2,15.86,12.59,21,25.9,1.78,36.95,38.0,0.0,12th and 13th grade,0.0,0.3333333333333333,0,,2.0,,3.0,,,,,,,,,,,,,,,
156,156,12,"“The Department and the Federal Bureau of Investigation are already working with the Director of National Intelligence to comply with the President’s order.”
",111111124,13,non-propaganda,17.9,17.06,11.64,10,17.0,14.29,26.59,18.5,0.0,16th and 17th grade,0.0,0.0,0,,1.0,,3.0,,,,,,,,,,,,,,,
157,157,14,"ODNI spokeswoman Kellie Wade also said that the agency was “working expeditiously with our interagency partners to conduct a declassification review of the documents the President has identified for declassification.”
",111111124,15,non-propaganda,23.2,19.68,11.44,12,20.9,-1.28,28.0,22.0,0.0,20th and 21st grade,0.0,0.0,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,
